85877	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
85877	PROKKA_00197	1	1364	+	MDTK	1-1364/1374	========/======	2/2	99.20	80.51	megares	MEG_3759	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MATE_efflux_pumps:MDTK	
85877	PROKKA_00247	1	1150	+	OMP37	1-1123/1125	========/======	4/27	99.82	75.65	megares	MEG_4283	Drugs:betalactams:Mutant_porin_proteins:OMP37	
85877	PROKKA_00255	5	332	+	MDTJ	8-335/366	==============.	0/0	89.62	79.57	megares	MEG_3757	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_SMR_efflux_pumps:MDTJ	
85877	PROKKA_00256	7	330	+	MDTI	7-330/330	===============	0/0	98.18	78.39	megares	MEG_3756	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_SMR_efflux_pumps:MDTI	
85877	PROKKA_00293	1	350	+	MARA	1-350/384	==============.	0/0	91.15	88.86	megares	MEG_3661	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARA	
85877	PROKKA_00294	2	434	+	MARR	2-434/435	===============	0/0	99.54	82.22	megares	MEG_3663	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARR	
85877	PROKKA_00303	49	1049	+	OMP37	46-1043/1125	========/=====.	21/59	86.22	65.69	megares	MEG_4283	Drugs:betalactams:Mutant_porin_proteins:OMP37	
85877	PROKKA_00352	31	1469	+	KMRA	31-1469/1500	========/======	13/22	95.20	73.52	megares	MEG_3460	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:KMRA	
85877	PROKKA_00396	1	438	+	AAC6-PRIME	1-438/438	===============	0/0	100.00	98.17	megares	MEG_296	Drugs:Aminoglycosides:Aminoglycoside_N-acetyltransferases:AAC6-PRIME	
85877	PROKKA_00532	1	414	+	HNS	1-414/414	===============	0/0	100.00	89.13	megares	MEG_3271	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_pumps:HNS	
85877	PROKKA_00911	1	818	+	BACA	1-818/822	========/======	2/2	99.39	85.84	megares	MEG_1190	Drugs:Bacitracin:Undecaprenyl_pyrophosphate_phosphatase:BACA	
85877	PROKKA_01141	400	1775	+	PBP2	412-1784/1902	...=====/======	17/41	71.19	65.38	megares	MEG_5400	Drugs:betalactams:Penicillin_binding_protein:PBP2	
85877	PROKKA_01179	1	723	+	SDIA	1-723/723	===============	0/0	100.00	98.48	megares	MEG_6176	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_pumps:SDIA	
85877	PROKKA_01222	1	1195	+	OMP37	1-1123/1125	========/======	13/92	98.93	69.88	megares	MEG_4283	Drugs:betalactams:Mutant_porin_proteins:OMP37	
85877	PROKKA_01255	1	1425	+	MDTK	1-1425/1425	===============	0/0	100.00	98.74	megares	MEG_3760	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MATE_efflux_pumps:MDTK	
85877	PROKKA_01322	1	1167	+	UGD	1-1167/1167	========/======	4/4	99.83	76.73	megares	MEG_7328	Drugs:Cationic_antimicrobial_peptides:Lipid_A_modification:UGD	
85877	PROKKA_01362	1	1856	+	ASMA	1-1853/1854	========/======	9/17	99.57	74.40	megares	MEG_1180	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_regulator:ASMA	
85877	PROKKA_01369	1	1242	+	MDTA	1-1242/1242	===============	0/0	100.00	99.03	megares	MEG_3744	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:MDTA	
85877	PROKKA_01370	1	3123	+	MDTB	1-3123/3123	===============	0/0	100.00	98.56	megares	MEG_3748	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:MDTB	
85877	PROKKA_01371	1	3081	+	MDTC	1-3081/3081	===============	0/0	100.00	98.64	megares	MEG_3750	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:MDTC	
85877	PROKKA_01373	1	1404	+	BAES	1-1404/1404	===============	0/0	100.00	98.29	megares	MEG_1194	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_regulator:BAES	
85877	PROKKA_01374	1	723	+	BAER	1-723/723	===============	0/0	100.00	98.89	megares	MEG_1191	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_regulator:BAER	
85877	PROKKA_01692	1	870	+	ROBA	1-870/870	===============	0/0	100.00	81.49	megares	MEG_6082	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:ROBA	
85877	PROKKA_01824	1	1223	+	MDFA	1-1223/1233	===============	0/0	99.19	79.56	megares	MEG_3737	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:MDFA	
85877	PROKKA_01899	1	1749	+	MSBA	1-1749/1749	===============	0/0	100.00	84.91	megares	MEG_4061	Drugs:Multi-drug_resistance:Multi-drug_ABC_efflux_pumps:MSBA	
85877	PROKKA_02167	1	633	+	CRP	1-633/633	===============	0/0	100.00	87.84	megares	MEG_2132	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CRP	
85877	PROKKA_02307	1	3114	+	ACRD	1-3114/3114	===============	0/0	100.00	98.84	megares	MEG_404	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:ACRD	
85877	PROKKA_02310	130	1285	+	PBP4B	130-1285/1305	.=======/======	2/2	88.51	71.31	megares	MEG_5409	Drugs:betalactams:Penicillin_binding_protein:PBP4B	
85877	PROKKA_02552	34	1226	+	MDTM	25-1217/1233	===============	0/0	96.76	78.71	megares	MEG_3761	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:MDTM	
85877	PROKKA_02638	1	323	+	SOXS	1-323/324	===============	0/0	99.69	82.66	megares	MEG_6551	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_resistance_regulator:SOXS	
85877	PROKKA_02668	1	1644	+	EPTA	1-1644/1644	========/======	2/4	99.88	76.55	megares	MEG_2739	Drugs:Cationic_antimicrobial_peptides:Lipid_A_modification:EPTA	
85877	PROKKA_02725	1	227	+	ACT	1-227/232	========/======	2/6	96.55	72.61	megares	MEG_497	Drugs:betalactams:Class_C_betalactamases:ACT	
85877	PROKKA_02750	1	1185	+	EMRD	7-1191/1191	========/======	2/2	99.41	83.73	megares	MEG_2729	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:EMRD	
85877	PROKKA_03027	3	1896	+	ARNA	9-1899/1989	========/======	27/53	93.82	68.53	megares	MEG_1122	Drugs:Cationic_antimicrobial_peptides:Polymyxin_B_resistance_regulator:ARNA	
85877	PROKKA_03028	1	942	+	PMRF	1-942/969	===============	0/0	97.21	78.98	megares	MEG_5801	Drugs:Cationic_antimicrobial_peptides:Lipid_A_modification:PMRF	
85877	PROKKA_03030	1	606	+	PMRG	1-606/606	===============	0/0	100.00	98.84	megares	MEG_5802	Multi-compound:Drug_and_metal_resistance:Drug_and_metal_MFS_efflux_pumps:PMRG	
85877	PROKKA_03058	1	1137	+	KPNO	1-1098/1098	========/======	14/59	99.09	78.12	megares	MEG_3516	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_SMR_efflux_pumps:KPNO	
85877	PROKKA_03062	1	1644	+	YOGI	1-1644/1644	========/======	7/10	99.70	80.35	megares	MEG_7842	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_ABC_efflux_pumps:YOGI	
85877	PROKKA_03110	70	421	+	TET34	70-421/465	..======/=====.	2/2	75.48	72.81	megares	MEG_6976	Drugs:Tetracyclines:Tetracycline_inactivation_enzymes:TET34	
85877	PROKKA_03113	148	986	+	KPNO	151-1022/1098	.=======/======	15/65	74.95	63.96	megares	MEG_3516	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_SMR_efflux_pumps:KPNO	
85877	PROKKA_03153	1	1458	+	GESC	55-1512/1512	===============	0/0	96.43	98.28	megares	MEG_3134	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:GESC	
85877	PROKKA_03154	1	3168	+	GESB	1-3168/3168	===============	0/0	100.00	99.08	megares	MEG_3133	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:GESB	
85877	PROKKA_03155	1	1227	+	GESA	1-1227/1227	===============	0/0	100.00	98.86	megares	MEG_3132	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:GESA	
85877	PROKKA_03178	1	1158	+	AMPH	1-1158/1158	===============	0/0	100.00	80.48	megares	MEG_729	Drugs:betalactams:Penicillin_binding_protein:AMPH	
85877	PROKKA_03185	34	1148	+	MDTG	58-1169/1227	========/======	15/27	89.65	63.53	megares	MEG_3753	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:MDTG	
