113891	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
113891	PROKKA_00067	11	318	+	ppdc	11-318/324	========/======	2/2	94.75	74.43	ecoli_vf	SPG000140	Pilin-like protein minor pilin or pseudopilin Adherence Hemorrhagic coli pilus	
113891	PROKKA_00069	19	564	+	ppdb	19-564/564	===============	0/0	96.81	68.86	ecoli_vf	SPG000112	Pilin-like protein minor pilin or pseudo pilin Adherence Hemorrhagic coli pilus	
113891	PROKKA_00070	1	440	+	ppda	1-440/471	========/======	4/4	92.99	71.49	ecoli_vf	SPG000131	Pilin-like protein minor pilin or pseudo pilin Adherence Hemorrhagic coli pilus	
113891	PROKKA_00158	1	938	+	yggr	1-938/981	========/======	4/12	95.01	74.58	ecoli_vf	SPG000074	Retraction ATPase Adherence Hemorrhagic coli pilus	
113891	PROKKA_00747	1	1190	+	hofq	37-1226/1239	===============	0/0	96.05	78.23	ecoli_vf	SPG000051	Outer membrane secretin Adherence Hemorrhagic coli pilus	
113891	PROKKA_01137	162	1203	+	hofC	162-1203/1203	.=======/======	8/12	86.12	71.28	ecoli_vf	gi:15799790	type IV pilin biogenesis protein	
113891	PROKKA_01138	78	1378	+	hofB	78-1378/1386	========/======	8/24	93.00	70.53	ecoli_vf	gi:15799791	hypothetical protein	
113891	PROKKA_01139	1	438	+	ppdD	1-441/441	========/======	3/5	99.09	80.32	ecoli_vf	gi:15799792	putative major pilin subunit	
113891	PROKKA_01249	1	1733	+	ibeC	1-1733/1734	===============	0/0	99.94	80.96	ecoli_vf	gi:218701335	hypothetical protein	
113891	PROKKA_01322	1	948	+	flgL	1-948/954	========/======	2/2	99.27	75.87	ecoli_vf	gi:15801200	flagellar hook-associated protein FlgL	
113891	PROKKA_01323	1	1662	+	flgK	1-1644/1644	========/======	17/50	99.03	74.19	ecoli_vf	gi:15801199	flagellar hook-associated protein FlgK	
113891	PROKKA_01324	1	947	+	flgJ	1-938/942	========/======	2/9	99.58	77.93	ecoli_vf	gi:15801198	flagellar rod assembly protein/muramidase FlgJ	
113891	PROKKA_01325	1	1098	+	flgI	1-1098/1098	========/======	2/6	99.73	79.84	ecoli_vf	gi:15801197	flagellar basal body P-ring protein	
113891	PROKKA_01326	22	666	+	flgH	55-699/699	.==============	0/0	92.27	82.17	ecoli_vf	gi:15801196	flagellar basal body L-ring protein	
