103477	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
103477	PROKKA_00029	1	938	+	yggr	1-938/981	========/======	4/12	95.01	74.58	ecoli_vf	SPG000074	Retraction ATPase Adherence Hemorrhagic coli pilus	
103477	PROKKA_00117	1	440	+	ppda	1-440/471	========/======	4/4	92.99	71.49	ecoli_vf	SPG000131	Pilin-like protein minor pilin or pseudo pilin Adherence Hemorrhagic coli pilus	
103477	PROKKA_00118	19	564	+	ppdb	19-564/564	===============	0/0	96.81	68.86	ecoli_vf	SPG000112	Pilin-like protein minor pilin or pseudo pilin Adherence Hemorrhagic coli pilus	
103477	PROKKA_00120	11	318	+	ppdc	11-318/324	========/======	2/2	94.75	74.43	ecoli_vf	SPG000140	Pilin-like protein minor pilin or pseudopilin Adherence Hemorrhagic coli pilus	
103477	PROKKA_00591	1	1190	+	hofq	37-1226/1239	===============	0/0	96.05	78.23	ecoli_vf	SPG000051	Outer membrane secretin Adherence Hemorrhagic coli pilus	
103477	PROKKA_00718	162	1203	+	hofC	162-1203/1203	.=======/======	8/12	86.12	71.28	ecoli_vf	gi:15799790	type IV pilin biogenesis protein	
103477	PROKKA_00719	78	1378	+	hofB	78-1378/1386	========/======	8/24	93.00	70.53	ecoli_vf	gi:15799791	hypothetical protein	
103477	PROKKA_00720	1	438	+	ppdD	1-441/441	========/======	3/5	99.09	80.32	ecoli_vf	gi:15799792	putative major pilin subunit	
103477	PROKKA_01200	1	1733	+	ibeC	1-1733/1734	===============	0/0	99.94	80.96	ecoli_vf	gi:218701335	hypothetical protein	
103477	PROKKA_01223	1	834	+	csgG	1-834/834	===============	0/0	100.00	82.85	ecoli_vf	gi:15801154	curli production assembly/transport component 2nd curli operon	
103477	PROKKA_01224	1	417	+	csgF	1-417/417	===============	0/0	100.00	80.81	ecoli_vf	gi:15801155	curli assembly protein CsgF	
103477	PROKKA_01225	1	396	+	csgE	1-390/390	========/======	1/6	100.00	79.04	ecoli_vf	gi:15801156	curli assembly protein CsgE	
103477	PROKKA_01226	1	651	+	csgD	1-651/651	===============	0/0	100.00	81.57	ecoli_vf	gi:15801157	DNA-binding transcriptional regulator CsgD	
103477	PROKKA_01227	1	456	+	csgB	28-483/483	========/======	2/2	94.20	83.81	ecoli_vf	VFG045792	minor curlin subunit CsgB	
103477	PROKKA_01228	1	456	+	csgA	1-459/459	========/======	1/3	99.35	73.42	ecoli_vf	gi:15801159	cryptic curlin major subunit	
103477	PROKKA_01229	1	317	+	csgC	1-317/333	========/======	5/6	94.29	73.75	ecoli_vf	gi:15801160	putative autoagglutination protein	
103477	PROKKA_01256	1	421	+	flgN	1-415/417	========/======	5/12	98.80	73.11	ecoli_vf	gi:15801187	flagella synthesis protein FlgN	
103477	PROKKA_01258	142	660	+	flgA	142-660/660	...=====/======	5/18	77.27	72.54	ecoli_vf	gi:15801189	flagellar basal body P-ring biosynthesis protein FlgA	
103477	PROKKA_01259	1	417	+	flgB	1-417/417	===============	0/0	100.00	76.02	ecoli_vf	gi:15801190	flagellar basal body rod protein FlgB	
103477	PROKKA_01260	2	405	+	flgC	2-405/405	===============	0/0	99.75	80.20	ecoli_vf	gi:15801191	flagellar basal body rod protein FlgC	
103477	PROKKA_01261	1	699	+	flgD	1-696/696	========/======	1/3	100.00	75.54	ecoli_vf	gi:15801192	flagellar basal body rod modification protein	
103477	PROKKA_01262	1	1212	+	flgE	1-1206/1206	========/======	5/10	99.83	79.08	ecoli_vf	gi:15801193	flagellar hook protein FlgE	
103477	PROKKA_01263	1	756	+	flgF	1-756/756	========/======	2/4	99.74	77.57	ecoli_vf	gi:15801194	flagellar basal body rod protein FlgF	
103477	PROKKA_01264	1	783	+	flgG	1-783/783	===============	0/0	100.00	86.46	ecoli_vf	gi:15801195	flagellar basal body rod protein FlgG	
103477	PROKKA_01265	22	666	+	flgH	55-699/699	.==============	0/0	92.27	82.17	ecoli_vf	gi:15801196	flagellar basal body L-ring protein	
103477	PROKKA_01266	1	1098	+	flgI	1-1098/1098	========/======	2/6	99.73	79.84	ecoli_vf	gi:15801197	flagellar basal body P-ring protein	
103477	PROKKA_01267	1	947	+	flgJ	1-938/942	========/======	2/9	99.58	77.93	ecoli_vf	gi:15801198	flagellar rod assembly protein/muramidase FlgJ	
103477	PROKKA_01268	1	1662	+	flgK	1-1644/1644	========/======	17/50	99.03	74.14	ecoli_vf	gi:15801199	flagellar hook-associated protein FlgK	
103477	PROKKA_01269	1	948	+	flgL	1-948/954	========/======	2/2	99.27	75.87	ecoli_vf	gi:15801200	flagellar hook-associated protein FlgL	
103477	PROKKA_01495	25	752	+	entA	16-743/747	===============	0/0	97.46	80.22	ecoli_vf	gi:26246575	23-dihydro-23-dihydroxybenzoate dehydrogenase	
103477	PROKKA_01496	1	851	+	entB	1-851/858	===============	0/0	99.18	80.38	ecoli_vf	gi:26246574	isochorismatase	
103477	PROKKA_01497	1	1598	+	entE	1-1598/1611	========/======	4/4	99.07	79.50	ecoli_vf	gi:26246573	23-dihydroxybenzoate-AMP ligase component of enterobactin synthase multienzyme complex	
103477	PROKKA_01498	1	1176	+	entC	13-1188/1188	========/======	4/4	98.82	77.93	ecoli_vf	gi:26246572	isochorismate synthase 1	
103477	PROKKA_01499	53	920	+	fepB	53-920/957	===============	0/0	90.70	76.73	ecoli_vf	gi:26246571	ferrienterobactin ABC transporter periplasmic binding protein	
103477	PROKKA_01500	1	1227	+	entS	1-1227/1251	===============	0/0	98.08	78.24	ecoli_vf	gi:26246570	enterobactin exporter iron-regulated	
103477	PROKKA_01501	1	1000	+	fepD	13-1012/1017	===============	0/0	98.33	78.30	ecoli_vf	gi:26246569	ferrienterobactin ABC transporter permease	
103477	PROKKA_01502	82	990	+	fepG	85-993/993	.==============	0/0	91.54	80.64	ecoli_vf	gi:26246568	iron-enterobactin ABC transporter permease	
103477	PROKKA_01503	1	788	+	fepC	1-788/816	========/======	2/2	96.45	80.86	ecoli_vf	gi:26246567	ferrienterobactin ABC transporter ATPase	
103477	PROKKA_01504	74	1087	+	fepE	74-1090/1134	========/======	5/7	89.24	72.52	ecoli_vf	gi:26246566	ferric enterobactin transport protein FepE	
103477	PROKKA_01505	1	3833	+	entF	1-3830/3882	========/======	20/39	98.20	74.45	ecoli_vf	gi:26246565	enterobactin synthase multienzyme complex component ATP-dependent	
103477	PROKKA_01507	22	1203	+	fes	19-1188/1203	========/======	8/20	96.92	72.60	ecoli_vf	gi:26246563	enterobactin/ferric enterobactin esterase	
103477	PROKKA_01508	1	2256	+	fepA	1-2241/2241	========/======	14/53	99.15	78.55	ecoli_vf	gi:26246561	ferrienterobactin outer membrane transporter	
103477	PROKKA_01647	1	784	+	fliR	1-783/786	========/======	1/1	99.62	77.17	ecoli_vf	gi:15802385	flagellar biosynthesis protein FliR	
103477	PROKKA_01648	1	269	+	fliQ	1-269/270	===============	0/0	99.63	82.53	ecoli_vf	gi:15802384	flagellar biosynthesis protein FliQ	
103477	PROKKA_01649	33	738	+	fliP	33-738/738	===============	0/0	95.66	81.02	ecoli_vf	gi:15802383	flagellar biosynthesis protein FliP	
