100658	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
100658	PROKKA_00463	1	438	+	(AGly)aac6-Iy	1-438/438	===============	0/0	100.00	97.94	argannot	AF144880:3452-3979	(AGly)aac6-Iy	
100658	PROKKA_01601	130	1285	+	(Bla)AmpC1_Ecoli	130-1285/1305	.==============	0/0	88.58	71.19	argannot	FN649414:2765051-2766355	(Bla)AmpC1_Ecoli	
100658	PROKKA_02273	1	1158	+	(Bla)ampH_Ecoli	1-1158/1158	===============	0/0	100.00	79.97	argannot	AP012030:395554-396711	(Bla)ampH_Ecoli	
100658	PROKKA_02330	70	421	+	(Tet)tet(34)	70-421/465	..======/=====.	2/2	75.48	72.24	argannot	AB061440:306-770	(Tet)tet(34)	
100658	PROKKA_03170	1	1902	+	(Bla)Penicillin_Binding_Protein_Ecoli	1-1902/1902	===============	0/0	100.00	83.23	argannot	CP002291:664439-666340	(Bla)Penicillin_Binding_Protein_Ecoli	
100658	PROKKA_04379	1	861	+	(Bla)blaTEM-105	1-861/861	===============	0/0	100.00	99.88	argannot	AF516720:215-1075	(Bla)blaTEM-105	
100658	PROKKA_04609	1	780	+	(AGly)aadA22	13-792/792	===============	0/0	98.48	96.41	argannot	AM261837:74-865	(AGly)aadA22	
100658	PROKKA_04610	2	803	+	(MLS)lnu((B)	2-803/804	===============	0/0	99.75	77.31	argannot	KC688833:1-804	(MLS)lnu((B)	
100658	PROKKA_04615	1	474	+	(Tmt)dfrA14	1-474/474	===============	0/0	100.00	99.79	argannot	GU726917:72-545	(Tmt)dfrA14	
100658	PROKKA_04654	14	1209	+	(Tet)tetA	80-1275/1275	===============	0/0	93.80	100.00	argannot	JX424423:94438-95712	(Tet)tetA	
100658	PROKKA_04668	1	816	+	(AGly)aph(3'')-Ia	1-816/816	===============	0/0	100.00	100.00	argannot	FJ172370:38668-39483	(AGly)aph(3'')-Ia	
