99339	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
99339	PROKKA_00141	1	227	+	ACT	1-227/232	========/======	2/6	96.55	70.87	megares	MEG_497	Drugs:betalactams:Class_C_betalactamases:ACT	
99339	PROKKA_00244	1	818	+	BACA	1-818/822	========/======	2/2	99.39	85.84	megares	MEG_1189	Drugs:Bacitracin:Undecaprenyl_pyrophosphate_phosphatase:BACA	
99339	PROKKA_00655	1	342	+	RAMA	34-375/375	.==============	0/0	91.20	79.83	megares	MEG_6044	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_regulator:RAMA	
99339	PROKKA_00715	1	1902	+	PBP2	1-1902/1902	===============	0/0	100.00	83.44	megares	MEG_5400	Drugs:betalactams:Penicillin_binding_protein:PBP2	
99339	PROKKA_00806	1	1196	+	MDTG	1-1202/1227	========/======	2/6	97.47	76.70	megares	MEG_3754	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:MDTG	
99339	PROKKA_00818	1	1209	+	MDTH	1-1209/1209	========/======	2/6	99.75	78.88	megares	MEG_3755	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:MDTH	
99339	PROKKA_00855	1	1539	+	EMRB	1-1539/1539	===============	0/0	100.00	84.34	megares	MEG_2725	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:EMRB	
99339	PROKKA_00856	1	1173	+	EMRA	1-1173/1173	========/======	2/2	99.91	82.54	megares	MEG_2721	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:EMRA	
99339	PROKKA_00857	1	531	+	EMRR	1-531/531	===============	0/0	100.00	85.50	megares	MEG_2734	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_regulator:EMRR	
99339	PROKKA_01217	34	1148	+	MDTG	58-1169/1227	========/======	15/27	89.65	63.80	megares	MEG_3753	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:MDTG	
99339	PROKKA_01224	1	1158	+	AMPH	1-1158/1158	===============	0/0	100.00	80.22	megares	MEG_729	Drugs:betalactams:Penicillin_binding_protein:AMPH	
99339	PROKKA_01423	1	1198	+	OMP37	1-1123/1125	========/======	16/95	98.93	70.86	megares	MEG_4283	Drugs:betalactams:Mutant_porin_proteins:OMP37	
99339	PROKKA_01466	1	723	+	SDIA	1-723/723	===============	0/0	100.00	99.58	megares	MEG_6176	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_pumps:SDIA	
99339	PROKKA_01503	400	1775	+	PBP2	412-1784/1902	...=====/======	20/47	71.03	65.59	megares	MEG_5400	Drugs:betalactams:Penicillin_binding_protein:PBP2	
99339	PROKKA_01675	1	1644	+	YOGI	1-1644/1644	========/======	3/4	99.88	80.01	megares	MEG_7842	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_ABC_efflux_pumps:YOGI	
99339	PROKKA_01679	1	1137	+	KPNO	1-1098/1098	========/======	14/65	98.82	77.74	megares	MEG_3516	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_SMR_efflux_pumps:KPNO	
99339	PROKKA_01702	1	606	+	PMRG	1-606/606	===============	0/0	100.00	98.19	megares	MEG_5802	Multi-compound:Drug_and_metal_resistance:Drug_and_metal_MFS_efflux_pumps:PMRG	
