103477	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
103477	PROKKA_00270	1	1364	+	MDTK	1-1364/1374	========/======	2/2	99.20	80.59	megares	MEG_3759	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MATE_efflux_pumps:MDTK	
103477	PROKKA_00319	1	1150	+	OMP37	1-1123/1125	========/======	4/27	99.82	75.13	megares	MEG_4283	Drugs:betalactams:Mutant_porin_proteins:OMP37	
103477	PROKKA_00327	5	346	+	MDTJ	8-349/366	========/======	2/4	92.90	78.78	megares	MEG_3757	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_SMR_efflux_pumps:MDTJ	
103477	PROKKA_00328	7	330	+	MDTI	7-330/330	===============	0/0	98.18	77.16	megares	MEG_3756	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_SMR_efflux_pumps:MDTI	
103477	PROKKA_00366	1	350	+	MARA	1-350/384	==============.	0/0	91.15	89.14	megares	MEG_3661	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARA	
103477	PROKKA_00367	2	434	+	MARR	2-434/435	===============	0/0	99.54	82.22	megares	MEG_3663	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARR	
103477	PROKKA_00376	49	1049	+	OMP37	46-1043/1125	========/=====.	23/61	86.13	65.34	megares	MEG_4283	Drugs:betalactams:Mutant_porin_proteins:OMP37	
103477	PROKKA_00455	1	323	+	SOXS	1-323/324	===============	0/0	99.69	82.66	megares	MEG_6551	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_resistance_regulator:SOXS	
103477	PROKKA_00484	1	1644	+	EPTA	1-1644/1644	========/======	2/4	99.88	76.73	megares	MEG_2739	Drugs:Cationic_antimicrobial_peptides:Lipid_A_modification:EPTA	
103477	PROKKA_00611	1	633	+	CRP	1-633/633	===============	0/0	100.00	87.84	megares	MEG_2132	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CRP	
103477	PROKKA_01091	3	1949	+	ARNA	9-1952/1989	========/======	31/57	96.38	68.44	megares	MEG_1122	Drugs:Cationic_antimicrobial_peptides:Polymyxin_B_resistance_regulator:ARNA	
103477	PROKKA_01092	1	942	+	PMRF	1-942/969	===============	0/0	97.21	78.98	megares	MEG_5801	Drugs:Cationic_antimicrobial_peptides:Lipid_A_modification:PMRF	
103477	PROKKA_01094	1	606	+	PMRG	1-606/606	===============	0/0	100.00	98.19	megares	MEG_5802	Multi-compound:Drug_and_metal_resistance:Drug_and_metal_MFS_efflux_pumps:PMRG	
103477	PROKKA_01148	1	1367	+	CPXAR	1-1367/1374	===============	0/0	99.49	85.44	megares	MEG_2121	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CPXAR	
103477	PROKKA_01149	1	699	+	CPXAR	1-699/699	===============	0/0	100.00	86.84	megares	MEG_2122	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CPXAR	
103477	PROKKA_01251	1	1209	+	MDTH	1-1209/1209	========/======	2/6	99.75	78.88	megares	MEG_3755	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:MDTH	
103477	PROKKA_01315	28	1442	+	PHOR	28-1445/1467	========/======	3/7	96.32	74.79	megares	MEG_5786	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_SMR_efflux_regulator:PHOR	
103477	PROKKA_01413	1	1191	+	BCR	1-1191/1191	===============	0/0	100.00	80.77	megares	MEG_1210	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:BCR	
103477	PROKKA_01453	1	1902	+	PBP2	1-1902/1902	===============	0/0	100.00	83.54	megares	MEG_5400	Drugs:betalactams:Penicillin_binding_protein:PBP2	
103477	PROKKA_01512	1	342	+	RAMA	34-375/375	.==============	0/0	91.20	79.83	megares	MEG_6044	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_regulator:RAMA	
103477	PROKKA_01526	1	1158	+	AMPH	1-1158/1158	===============	0/0	100.00	80.22	megares	MEG_729	Drugs:betalactams:Penicillin_binding_protein:AMPH	
103477	PROKKA_01533	34	1148	+	MDTG	58-1169/1227	========/======	15/27	89.65	63.80	megares	MEG_3753	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:MDTG	
103477	PROKKA_01634	1	1198	+	OMP37	1-1123/1125	========/======	16/95	98.93	70.86	megares	MEG_4283	Drugs:betalactams:Mutant_porin_proteins:OMP37	
103477	PROKKA_01677	1	723	+	SDIA	1-723/723	===============	0/0	100.00	99.58	megares	MEG_6176	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_pumps:SDIA	
103477	PROKKA_01714	400	1775	+	PBP2	412-1784/1902	...=====/======	18/45	71.08	65.50	megares	MEG_5400	Drugs:betalactams:Penicillin_binding_protein:PBP2	
103477	PROKKA_01911	1	818	+	BACA	1-818/822	========/======	2/2	99.39	85.84	megares	MEG_1189	Drugs:Bacitracin:Undecaprenyl_pyrophosphate_phosphatase:BACA	
103477	PROKKA_01993	31	1469	+	KMRA	31-1469/1500	========/======	13/22	95.20	73.10	megares	MEG_3460	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:KMRA	
103477	PROKKA_02056	1	1856	+	ASMA	1-1853/1854	========/======	9/17	99.57	74.72	megares	MEG_1180	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_regulator:ASMA	
103477	PROKKA_02063	1	1242	+	MDTA	1-1242/1242	===============	0/0	100.00	98.95	megares	MEG_3744	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:MDTA	
103477	PROKKA_02064	1	3123	+	MDTB	1-3123/3123	===============	0/0	100.00	98.53	megares	MEG_3748	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:MDTB	
