49535	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
49535	PROKKA_00266	1	870	+	ROBA	1-870/870	===============	0/0	100.00	81.26	megares	MEG_6082	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:ROBA	
49535	PROKKA_00299	1	414	+	HNS	1-414/414	===============	0/0	100.00	88.89	megares	MEG_3271	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_pumps:HNS	
49535	PROKKA_00431	1	438	+	AAC6-PRIME	1-438/438	===============	0/0	100.00	97.94	megares	MEG_296	Drugs:Aminoglycosides:Aminoglycoside_N-acetyltransferases:AAC6-PRIME	
49535	PROKKA_00476	31	1469	+	KMRA	31-1469/1500	========/======	13/22	95.20	73.45	megares	MEG_3460	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:KMRA	
49535	PROKKA_00478	57	1083	+	OMPD	18-1074/1074	========/======	23/96	92.55	65.41	megares	MEG_4285	Drugs:betalactams:Mutant_porin_proteins:OMPD	
49535	PROKKA_00525	49	1049	+	OMP37	46-1043/1125	========/=====.	20/59	86.22	65.60	megares	MEG_4283	Drugs:betalactams:Mutant_porin_proteins:OMP37	
49535	PROKKA_00534	2	434	+	MARR	2-434/435	===============	0/0	99.54	81.99	megares	MEG_3663	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARR	
49535	PROKKA_00535	1	350	+	MARA	1-350/384	==============.	0/0	91.15	89.43	megares	MEG_3661	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARA	
49535	PROKKA_00572	7	330	+	MDTI	7-330/330	===============	0/0	98.18	77.78	megares	MEG_3756	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_SMR_efflux_pumps:MDTI	
49535	PROKKA_00573	5	346	+	MDTJ	8-349/366	========/======	2/4	92.90	79.36	megares	MEG_3757	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_SMR_efflux_pumps:MDTJ	
49535	PROKKA_00581	1	1150	+	OMP37	1-1123/1125	========/======	11/51	98.76	72.98	megares	MEG_4283	Drugs:betalactams:Mutant_porin_proteins:OMP37	
49535	PROKKA_00633	1	1364	+	MDTK	1-1364/1374	========/======	2/2	99.20	80.81	megares	MEG_3759	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MATE_efflux_pumps:MDTK	
49535	PROKKA_00826	28	1442	+	PHOR	28-1445/1467	========/======	3/7	96.32	74.93	megares	MEG_5786	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_SMR_efflux_regulator:PHOR	
49535	PROKKA_00889	1	1209	+	MDTH	1-1209/1209	========/======	2/6	99.75	79.04	megares	MEG_3755	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:MDTH	
49535	PROKKA_00901	1	1196	+	MDTG	1-1202/1227	========/======	2/6	97.47	77.04	megares	MEG_3754	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:MDTG	
49535	PROKKA_01273	1	3114	+	ACRD	1-3114/3114	===============	0/0	100.00	99.33	megares	MEG_404	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:ACRD	
49535	PROKKA_01276	130	1285	+	PBP4B	130-1285/1305	.==============	0/0	88.58	71.19	megares	MEG_5409	Drugs:betalactams:Penicillin_binding_protein:PBP4B	
49535	PROKKA_01416	1	323	+	SOXS	1-323/324	===============	0/0	99.69	82.35	megares	MEG_6551	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_resistance_regulator:SOXS	
49535	PROKKA_01444	187	1022	+	PMRBM	181-1016/1095	..======/=====.	17/26	75.16	64.78	megares	MEG_5799	Multi-compound:Drug_and_metal_resistance:Drug_and_metal_MFS_efflux_pumps:PMRBM	
49535	PROKKA_01446	1	1644	+	EPTA	1-1644/1644	========/======	2/4	99.88	76.79	megares	MEG_2739	Drugs:Cationic_antimicrobial_peptides:Lipid_A_modification:EPTA	
49535	PROKKA_01489	1	227	+	ACT	1-227/232	========/======	2/6	96.55	72.61	megares	MEG_497	Drugs:betalactams:Class_C_betalactamases:ACT	
49535	PROKKA_01512	1	1644	+	YOGI	1-1644/1644	========/======	9/12	99.64	80.00	megares	MEG_7842	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_ABC_efflux_pumps:YOGI	
49535	PROKKA_01516	1	1137	+	KPNO	1-1098/1098	========/======	14/65	98.82	77.74	megares	MEG_3516	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_SMR_efflux_pumps:KPNO	
49535	PROKKA_01544	1	606	+	PMRG	1-606/606	===============	0/0	100.00	99.34	megares	MEG_5802	Multi-compound:Drug_and_metal_resistance:Drug_and_metal_MFS_efflux_pumps:PMRG	
49535	PROKKA_01546	1	942	+	PMRF	1-942/969	===============	0/0	97.21	79.09	megares	MEG_5801	Drugs:Cationic_antimicrobial_peptides:Lipid_A_modification:PMRF	
49535	PROKKA_01547	3	1949	+	ARNA	9-1952/1989	========/======	26/53	96.48	68.10	megares	MEG_1122	Drugs:Cationic_antimicrobial_peptides:Polymyxin_B_resistance_regulator:ARNA	
49535	PROKKA_01721	34	1148	+	MDTG	58-1169/1227	========/======	17/29	89.57	64.10	megares	MEG_3753	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:MDTG	
49535	PROKKA_01728	1	1158	+	AMPH	1-1158/1158	===============	0/0	100.00	79.97	megares	MEG_729	Drugs:betalactams:Penicillin_binding_protein:AMPH	
49535	PROKKA_01751	1	1227	+	GESA	1-1227/1227	===============	0/0	100.00	98.86	megares	MEG_3132	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:GESA	
49535	PROKKA_01752	1	3168	+	GESB	1-3168/3168	===============	0/0	100.00	99.62	megares	MEG_3133	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:GESB	
49535	PROKKA_01753	1	1458	+	GESC	55-1512/1512	===============	0/0	96.43	98.56	megares	MEG_3134	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:GESC	
49535	PROKKA_01782	148	983	+	KPNO	151-1019/1098	.=======/=====.	17/65	74.68	64.29	megares	MEG_3516	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_SMR_efflux_pumps:KPNO	
49535	PROKKA_01785	70	421	+	TET34	70-421/465	..======/=====.	2/2	75.48	72.24	megares	MEG_6976	Drugs:Tetracyclines:Tetracycline_inactivation_enzymes:TET34	
49535	PROKKA_02114	1	723	+	SDIA	1-723/723	===============	0/0	100.00	99.03	megares	MEG_6176	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_pumps:SDIA	
49535	PROKKA_02157	1	1195	+	OMP37	1-1123/1125	========/======	16/92	98.93	70.12	megares	MEG_4283	Drugs:betalactams:Mutant_porin_proteins:OMP37	
49535	PROKKA_02175	1	1425	+	MDTK	1-1425/1425	===============	0/0	100.00	99.02	megares	MEG_3760	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MATE_efflux_pumps:MDTK	
49535	PROKKA_02242	1	1167	+	UGD	1-1167/1167	========/======	4/4	99.83	76.48	megares	MEG_7328	Drugs:Cationic_antimicrobial_peptides:Lipid_A_modification:UGD	
49535	PROKKA_02596	1	1219	+	MDFA	1-1219/1233	===============	0/0	98.86	79.57	megares	MEG_3737	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:MDFA	
49535	PROKKA_02672	1	1749	+	MSBA	1-1749/1749	===============	0/0	100.00	84.85	megares	MEG_4061	Drugs:Multi-drug_resistance:Multi-drug_ABC_efflux_pumps:MSBA	
49535	PROKKA_02701	1	1856	+	ASMA	1-1853/1854	========/======	9/17	99.57	74.67	megares	MEG_1180	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_regulator:ASMA	
49535	PROKKA_02708	1	1242	+	MDTA	1-1242/1242	===============	0/0	100.00	99.03	megares	MEG_3744	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:MDTA	
49535	PROKKA_02709	1	3123	+	MDTB	1-3123/3123	===============	0/0	100.00	98.75	megares	MEG_3748	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:MDTB	
49535	PROKKA_02710	1	3081	+	MDTC	1-3081/3081	===============	0/0	100.00	98.38	megares	MEG_3750	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:MDTC	
49535	PROKKA_02712	1	1404	+	BAES	1-1404/1404	===============	0/0	100.00	98.43	megares	MEG_1194	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_regulator:BAES	
49535	PROKKA_02713	1	723	+	BAER	1-723/723	===============	0/0	100.00	99.03	megares	MEG_1191	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_regulator:BAER	
49535	PROKKA_02802	1	1191	+	BCR	1-1191/1191	===============	0/0	100.00	80.69	megares	MEG_1210	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:BCR	
49535	PROKKA_02876	75	1182	+	ROSA	87-1197/1233	========/======	20/31	88.73	69.24	megares	MEG_6083	Drugs:Multi-drug_resistance:Multi-drug_MFS_efflux_pumps:ROSA	
49535	PROKKA_02877	1	1620	+	ROSB	1-1620/1692	========/======	13/24	95.04	69.36	megares	MEG_6084	Drugs:Multi-drug_resistance:Multi-drug_MFS_efflux_pumps:ROSB	
49535	PROKKA_02894	1	1194	+	ACRA	1-1194/1194	===============	0/0	100.00	83.25	megares	MEG_399	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_pumps:ACRA	
49535	PROKKA_02895	1	3132	+	ACRB	1-3132/3150	========/======	2/2	99.40	85.64	megares	MEG_401	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_pumps:ACRB	
