141266	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
141266	PROKKA_00205	49	1049	+	OMP37	46-1043/1125	========/=====.	23/61	86.13	65.24	megares	MEG_4283	Drugs:betalactams:Mutant_porin_proteins:OMP37	
141266	PROKKA_00214	2	434	+	MARR	2-434/435	===============	0/0	99.54	82.22	megares	MEG_3663	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARR	
141266	PROKKA_00215	1	350	+	MARA	1-350/384	==============.	0/0	91.15	89.14	megares	MEG_3661	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARA	
141266	PROKKA_00254	7	330	+	MDTI	7-330/330	===============	0/0	98.18	77.16	megares	MEG_3756	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_SMR_efflux_pumps:MDTI	
141266	PROKKA_00255	5	346	+	MDTJ	8-349/366	========/======	2/4	92.90	78.78	megares	MEG_3757	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_SMR_efflux_pumps:MDTJ	
141266	PROKKA_00263	1	1150	+	OMP37	1-1123/1125	========/======	4/27	99.82	75.13	megares	MEG_4283	Drugs:betalactams:Mutant_porin_proteins:OMP37	
141266	PROKKA_00312	1	1374	+	MDTK	1-1374/1374	========/======	2/2	99.93	80.58	megares	MEG_3759	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MATE_efflux_pumps:MDTK	
141266	PROKKA_00414	1	1644	+	EPTA	1-1644/1644	========/======	2/4	99.88	76.73	megares	MEG_2739	Drugs:Cationic_antimicrobial_peptides:Lipid_A_modification:EPTA	
141266	PROKKA_00443	1	323	+	SOXS	1-323/324	===============	0/0	99.69	82.66	megares	MEG_6551	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_resistance_regulator:SOXS	
141266	PROKKA_00741	1	606	+	PMRG	1-606/606	===============	0/0	100.00	98.19	megares	MEG_5802	Multi-compound:Drug_and_metal_resistance:Drug_and_metal_MFS_efflux_pumps:PMRG	
141266	PROKKA_00743	1	942	+	PMRF	1-942/969	===============	0/0	97.21	78.98	megares	MEG_5801	Drugs:Cationic_antimicrobial_peptides:Lipid_A_modification:PMRF	
141266	PROKKA_00744	3	1949	+	ARNA	9-1952/1989	========/======	31/57	96.38	68.44	megares	MEG_1122	Drugs:Cationic_antimicrobial_peptides:Polymyxin_B_resistance_regulator:ARNA	
141266	PROKKA_00879	1	1209	+	MDTH	1-1209/1209	========/======	2/6	99.75	78.88	megares	MEG_3755	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:MDTH	
141266	PROKKA_00943	28	1442	+	PHOR	28-1445/1467	========/======	1/3	96.46	74.75	megares	MEG_5786	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_SMR_efflux_regulator:PHOR	
141266	PROKKA_01136	1	1191	+	BCR	1-1191/1191	===============	0/0	100.00	80.77	megares	MEG_1210	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:BCR	
141266	PROKKA_01156	1	342	+	RAMA	34-375/375	.==============	0/0	91.20	79.83	megares	MEG_6044	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_regulator:RAMA	
141266	PROKKA_01215	1	1902	+	PBP2	1-1902/1902	===============	0/0	100.00	83.54	megares	MEG_5400	Drugs:betalactams:Penicillin_binding_protein:PBP2	
