100658	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
100658	PROKKA_00004	1	1209	+	MDTH	1-1209/1209	========/======	2/6	99.75	79.12	megares	MEG_3755	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:MDTH	
100658	PROKKA_00068	28	1442	+	PHOR	28-1445/1467	========/======	3/7	96.32	74.93	megares	MEG_5786	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_SMR_efflux_regulator:PHOR	
100658	PROKKA_00261	1	1364	+	MDTK	1-1364/1374	========/======	2/2	99.20	80.81	megares	MEG_3759	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MATE_efflux_pumps:MDTK	
100658	PROKKA_00311	1	1150	+	OMP37	1-1123/1125	========/======	11/51	98.76	72.98	megares	MEG_4283	Drugs:betalactams:Mutant_porin_proteins:OMP37	
100658	PROKKA_00319	5	346	+	MDTJ	8-349/366	========/======	2/4	92.90	79.36	megares	MEG_3757	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_SMR_efflux_pumps:MDTJ	
100658	PROKKA_00320	7	330	+	MDTI	7-330/330	===============	0/0	98.18	77.78	megares	MEG_3756	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_SMR_efflux_pumps:MDTI	
100658	PROKKA_00357	1	350	+	MARA	1-350/384	==============.	0/0	91.15	89.43	megares	MEG_3661	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARA	
100658	PROKKA_00358	2	434	+	MARR	2-434/435	===============	0/0	99.54	81.99	megares	MEG_3663	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARR	
100658	PROKKA_00367	49	1049	+	OMP37	46-1043/1125	========/=====.	20/59	86.22	65.60	megares	MEG_4283	Drugs:betalactams:Mutant_porin_proteins:OMP37	
100658	PROKKA_00415	57	1083	+	OMPD	18-1074/1074	========/======	22/96	92.55	65.23	megares	MEG_4285	Drugs:betalactams:Mutant_porin_proteins:OMPD	
100658	PROKKA_00417	31	1469	+	KMRA	31-1469/1500	========/======	13/22	95.20	73.45	megares	MEG_3460	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:KMRA	
100658	PROKKA_00463	1	438	+	AAC6-PRIME	1-438/438	===============	0/0	100.00	97.94	megares	MEG_296	Drugs:Aminoglycosides:Aminoglycoside_N-acetyltransferases:AAC6-PRIME	
100658	PROKKA_00596	1	1425	+	MDTK	1-1425/1425	===============	0/0	100.00	98.95	megares	MEG_3760	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MATE_efflux_pumps:MDTK	
100658	PROKKA_00663	1	1167	+	UGD	1-1167/1167	========/======	4/4	99.83	76.48	megares	MEG_7328	Drugs:Cationic_antimicrobial_peptides:Lipid_A_modification:UGD	
100658	PROKKA_00694	1	1856	+	ASMA	1-1853/1854	========/======	9/17	99.57	74.67	megares	MEG_1180	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_regulator:ASMA	
100658	PROKKA_00701	1	1242	+	MDTA	1-1242/1242	===============	0/0	100.00	99.03	megares	MEG_3744	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:MDTA	
100658	PROKKA_00702	1	3123	+	MDTB	1-3123/3123	===============	0/0	100.00	98.72	megares	MEG_3748	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:MDTB	
100658	PROKKA_00703	1	3081	+	MDTC	1-3081/3081	===============	0/0	100.00	98.38	megares	MEG_3750	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:MDTC	
100658	PROKKA_00705	1	1404	+	BAES	1-1404/1404	===============	0/0	100.00	98.43	megares	MEG_1194	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_regulator:BAES	
100658	PROKKA_00706	1	723	+	BAER	1-723/723	===============	0/0	100.00	99.03	megares	MEG_1191	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_regulator:BAER	
100658	PROKKA_00795	1	1191	+	BCR	1-1191/1191	===============	0/0	100.00	80.69	megares	MEG_1210	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:BCR	
100658	PROKKA_00998	1	723	+	SDIA	1-723/723	===============	0/0	100.00	99.03	megares	MEG_6176	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_pumps:SDIA	
100658	PROKKA_01041	1	1195	+	OMP37	1-1123/1125	========/======	16/92	98.93	70.12	megares	MEG_4283	Drugs:betalactams:Mutant_porin_proteins:OMP37	
100658	PROKKA_01430	3	1949	+	ARNA	9-1952/1989	========/======	26/53	96.48	68.10	megares	MEG_1122	Drugs:Cationic_antimicrobial_peptides:Polymyxin_B_resistance_regulator:ARNA	
100658	PROKKA_01431	1	942	+	PMRF	1-942/969	===============	0/0	97.21	79.09	megares	MEG_5801	Drugs:Cationic_antimicrobial_peptides:Lipid_A_modification:PMRF	
100658	PROKKA_01433	1	606	+	PMRG	1-606/606	===============	0/0	100.00	99.34	megares	MEG_5802	Multi-compound:Drug_and_metal_resistance:Drug_and_metal_MFS_efflux_pumps:PMRG	
100658	PROKKA_01461	1	1137	+	KPNO	1-1098/1098	========/======	14/65	98.82	77.74	megares	MEG_3516	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_SMR_efflux_pumps:KPNO	
100658	PROKKA_01465	1	1644	+	YOGI	1-1644/1644	========/======	9/12	99.64	80.00	megares	MEG_7842	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_ABC_efflux_pumps:YOGI	
100658	PROKKA_01598	1	3114	+	ACRD	1-3114/3114	===============	0/0	100.00	99.33	megares	MEG_404	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:ACRD	
100658	PROKKA_01601	130	1285	+	PBP4B	130-1285/1305	.==============	0/0	88.58	71.19	megares	MEG_5409	Drugs:betalactams:Penicillin_binding_protein:PBP4B	
100658	PROKKA_01746	34	1226	+	MDTM	25-1217/1233	===============	0/0	96.76	78.71	megares	MEG_3761	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:MDTM	
100658	PROKKA_01799	1	870	+	ROBA	1-870/870	===============	0/0	100.00	81.26	megares	MEG_6082	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:ROBA	
100658	PROKKA_02082	1	227	+	ACT	1-227/232	========/======	2/6	96.55	72.61	megares	MEG_497	Drugs:betalactams:Class_C_betalactamases:ACT	
100658	PROKKA_02125	1	1644	+	EPTA	1-1644/1644	========/======	2/4	99.88	76.79	megares	MEG_2739	Drugs:Cationic_antimicrobial_peptides:Lipid_A_modification:EPTA	
100658	PROKKA_02127	187	1022	+	PMRBM	181-1016/1095	..======/=====.	17/26	75.16	64.78	megares	MEG_5799	Multi-compound:Drug_and_metal_resistance:Drug_and_metal_MFS_efflux_pumps:PMRBM	
100658	PROKKA_02155	1	323	+	SOXS	1-323/324	===============	0/0	99.69	82.35	megares	MEG_6551	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_resistance_regulator:SOXS	
100658	PROKKA_02266	34	1148	+	MDTG	58-1169/1227	========/======	17/29	89.57	64.10	megares	MEG_3753	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:MDTG	
100658	PROKKA_02273	1	1158	+	AMPH	1-1158/1158	===============	0/0	100.00	79.97	megares	MEG_729	Drugs:betalactams:Penicillin_binding_protein:AMPH	
100658	PROKKA_02296	1	1227	+	GESA	1-1227/1227	===============	0/0	100.00	98.86	megares	MEG_3132	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:GESA	
100658	PROKKA_02297	1	3168	+	GESB	1-3168/3168	===============	0/0	100.00	99.62	megares	MEG_3133	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:GESB	
100658	PROKKA_02298	1	1458	+	GESC	55-1512/1512	===============	0/0	96.43	98.56	megares	MEG_3134	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:GESC	
100658	PROKKA_02327	148	983	+	KPNO	151-1019/1098	.=======/=====.	17/65	74.68	64.29	megares	MEG_3516	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_SMR_efflux_pumps:KPNO	
100658	PROKKA_02330	70	421	+	TET34	70-421/465	..======/=====.	2/2	75.48	72.24	megares	MEG_6976	Drugs:Tetracyclines:Tetracycline_inactivation_enzymes:TET34	
100658	PROKKA_02585	1	1749	+	MSBA	1-1749/1749	===============	0/0	100.00	84.85	megares	MEG_4061	Drugs:Multi-drug_resistance:Multi-drug_ABC_efflux_pumps:MSBA	
100658	PROKKA_02661	1	1219	+	MDFA	1-1219/1233	===============	0/0	98.86	79.57	megares	MEG_3737	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:MDFA	
100658	PROKKA_02766	75	1182	+	ROSA	87-1197/1233	========/======	20/31	88.73	69.24	megares	MEG_6083	Drugs:Multi-drug_resistance:Multi-drug_MFS_efflux_pumps:ROSA	
100658	PROKKA_02767	1	1620	+	ROSB	1-1620/1692	========/======	13/24	95.04	69.36	megares	MEG_6084	Drugs:Multi-drug_resistance:Multi-drug_MFS_efflux_pumps:ROSB	
100658	PROKKA_02784	1	1194	+	ACRA	1-1194/1194	===============	0/0	100.00	83.25	megares	MEG_399	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_pumps:ACRA	
100658	PROKKA_02785	1	3132	+	ACRB	1-3132/3150	========/======	2/2	99.40	85.64	megares	MEG_401	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_pumps:ACRB	
100658	PROKKA_02957	1	633	+	CRP	1-633/633	===============	0/0	100.00	87.99	megares	MEG_2132	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CRP	
100658	PROKKA_02990	1	1185	+	EMRD	7-1191/1191	========/======	2/2	99.41	83.89	megares	MEG_2729	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:EMRD	
100658	PROKKA_03111	1	342	+	RAMA	34-375/375	.==============	0/0	91.20	79.24	megares	MEG_6044	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_regulator:RAMA	
100658	PROKKA_03170	1	1902	+	PBP2	1-1902/1902	===============	0/0	100.00	83.23	megares	MEG_5400	Drugs:betalactams:Penicillin_binding_protein:PBP2	
100658	PROKKA_03205	1	3080	+	ACRF	1-3080/3105	========/======	3/6	99.10	79.24	megares	MEG_409	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_pumps:ACRF	
100658	PROKKA_03206	1	1141	+	ACRE	1-1141/1158	===============	0/0	98.53	77.48	megares	MEG_408	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_pumps:ACRE	
100658	PROKKA_03207	1	613	+	ACRS	1-613/663	========/=====.	6/12	91.55	68.98	megares	MEG_415	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:ACRS	
100658	PROKKA_03331	1	699	+	CPXAR	1-699/699	===============	0/0	100.00	86.55	megares	MEG_2122	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CPXAR	
100658	PROKKA_03332	1	1367	+	CPXAR	1-1367/1374	===============	0/0	99.49	85.22	megares	MEG_2121	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CPXAR	
100658	PROKKA_03732	1	673	+	KDPE	1-673/678	========/======	2/2	99.12	81.31	megares	MEG_3448	Drugs:Aminoglycosides:Aminoglycoside_efflux_pumps:KDPE	
100658	PROKKA_03974	1	818	+	BACA	1-818/822	========/======	2/2	99.39	85.71	megares	MEG_1189	Drugs:Bacitracin:Undecaprenyl_pyrophosphate_phosphatase:BACA	
